-76.5691441288	-54.57438637	32.0
-76.1972257816	-54.57438637	28.5
-75.8253074345	-54.57438637	30.2
-75.4533890873	-54.57438637	32.0
-75.0814707401	-54.57438637	32.0
-74.709552393	-54.57438637	33.9
-74.3376340458	-54.57438637	35.9
-73.9657156987	-54.57438637	40.3
-73.5937973515	-54.57438637	45.3
-73.2218790043	-54.57438637	45.3
-72.8499606572	-54.57438637	47.9
-72.47804231	-54.57438637	47.9
-72.1061239628	-54.57438637	50.8
-71.7342056157	-54.57438637	50.8
-71.3622872685	-54.57438637	53.8
-70.9903689214	-54.57438637	53.8
-70.6184505742	-54.57438637	57.0
-70.246532227	-54.57438637	57.0
-69.8746138799	-54.57438637	60.4
-69.5026955327	-54.57438637	60.4
-69.1307771855	-54.57438637	60.4
-68.7588588384	-54.57438637	60.4
-68.3869404912	-54.57438637	57.0
-68.0150221441	-54.57438637	53.8
-67.6431037969	-54.57438637	50.8
-67.2711854497	-54.57438637	47.9
-66.8992671026	-54.57438637	32.0
-66.5273487554	-54.57438637	32.0
-66.1554304083	-54.57438637	24.0
-65.7835120611	-54.57438637	24.0
-65.4115937139	-54.57438637	24.0
-65.0396753668	-54.57438637	24.0
-64.6677570196	-54.57438637	22.6
-64.2958386724	-54.57438637	24.0
-63.9239203253	-54.57438637	24.0
-63.5520019781	-54.57438637	24.0
-63.180083631	-54.57438637	24.0
-62.8081652838	-54.57438637	24.0
-62.4362469366	-54.57438637	33.9
-62.0643285895	-54.57438637	33.9
-61.6924102423	-54.57438637	35.9
-61.3204918951	-54.57438637	35.9
-60.948573548	-54.57438637	38.1
-60.5766552008	-54.57438637	40.3
-60.2047368537	-54.57438637	42.7
-59.8328185065	-54.57438637	42.7
-59.4609001593	-54.57438637	42.7
-59.0889818122	-54.57438637	45.3
-58.717063465	-54.57438637	47.9
-58.3451451178	-54.57438637	47.9
-57.9732267707	-54.57438637	47.9
-57.6013084235	-54.57438637	45.3
-57.2293900764	-54.57438637	45.3
-56.8574717292	-54.57438637	47.9
-56.485553382	-54.57438637	47.9
-56.1136350349	-54.57438637	25.4
-55.7417166877	-54.57438637	25.4
-55.3697983406	-54.57438637	25.4
-54.9978799934	-54.57438637	25.4
-54.6259616462	-54.57438637	25.4
-54.2540432991	-54.57438637	47.9
-53.8821249519	-54.57438637	47.9
-53.5102066047	-54.57438637	45.3
-53.1382882576	-54.57438637	45.3
-52.7663699104	-54.57438637	25.4
-52.3944515633	-54.57438637	25.4
-52.0225332161	-54.57438637	25.4
-51.6506148689	-54.57438637	25.4
-51.2786965218	-54.57438637	25.4
-50.9067781746	-54.57438637	25.4
-50.5348598274	-54.57438637	25.4
-50.1629414803	-54.57438637	25.4
-49.7910231331	-54.57438637	25.4
-49.419104786	-54.57438637	25.4
-49.0471864388	-54.57438637	25.4
-48.6752680916	-54.57438637	45.3
-48.3033497445	-54.57438637	47.9
-47.9314313973	-54.57438637	47.9
-47.5595130501	-54.57438637	50.8
-47.187594703	-54.57438637	50.8
-46.8156763558	-54.57438637	50.8
-46.4437580087	-54.57438637	50.8
-46.0718396615	-54.57438637	50.8
-45.6999213143	-54.57438637	50.8
-45.3280029672	-54.57438637	25.4
-44.95608462	-54.57438637	25.4
-44.5841662729	-54.57438637	25.4
-44.2122479257	-54.57438637	25.4
-43.8403295785	-54.57438637	24.0
-43.4684112314	-54.57438637	24.0
-43.0964928842	-54.57438637	45.3
-42.724574537	-54.57438637	47.9
-42.3526561899	-54.57438637	50.8
-41.9807378427	-54.57438637	53.8
-41.6088194956	-54.57438637	53.8
-41.2369011484	-54.57438637	57.0
-40.8649828012	-54.57438637	57.0
-40.4930644541	-54.57438637	57.0
-40.1211461069	-54.57438637	60.4
-39.7492277597	-54.57438637	60.4
-39.3773094126	-54.57438637	60.4
-39.0053910654	-54.57438637	60.4
-38.6334727183	-54.57438637	60.4
-38.2615543711	-54.57438637	60.4
-37.8896360239	-54.57438637	60.4
-37.5177176768	-54.57438637	60.4
-37.1457993296	-54.57438637	60.4
-36.7738809825	-54.57438637	57.0
-36.4019626353	-54.57438637	57.0
-36.0300442881	-54.57438637	53.8
-35.658125941	-54.57438637	53.8
-35.2862075938	-54.57438637	53.8
-34.9142892466	-54.57438637	53.8
-34.5423708995	-54.57438637	57.0
-34.1704525523	-54.57438637	60.4
-33.7985342052	-54.57438637	60.4
-33.426615858	-54.57438637	60.4
-33.0546975108	-54.57438637	64.0
-32.6827791637	-54.57438637	67.8
-32.3108608165	-54.57438637	76.1
-31.9389424693	-54.57438637	80.6
-31.5670241222	-54.57438637	90.5
-31.195105775	-54.57438637	95.9
-30.8231874279	-54.57438637	101.6
-30.4512690807	-54.57438637	107.6
-30.0793507335	-54.57438637	107.6
-29.7074323864	-54.57438637	107.6
-90.3301229738	-54.357741563	16.0
-89.9582046266	-54.357741563	16.0
-89.5862862795	-54.357741563	16.0
-89.2143679323	-54.357741563	16.0
-88.8424495851	-54.357741563	16.0
-88.470531238	-54.357741563	16.0
-88.0986128908	-54.357741563	25.4
-87.7266945437	-54.357741563	57.0
-87.3547761965	-54.357741563	60.4
-86.9828578493	-54.357741563	60.4
-86.6109395022	-54.357741563	57.0
-86.239021155	-54.357741563	53.8
-85.8671028078	-54.357741563	47.9
-85.4951844607	-54.357741563	24.0
-85.1232661135	-54.357741563	24.0
-84.7513477664	-54.357741563	24.0
-84.3794294192	-54.357741563	24.0
-84.007511072	-54.357741563	24.0
-83.6355927249	-54.357741563	24.0
-83.2636743777	-54.357741563	24.0
-82.8917560305	-54.357741563	24.0
-82.5198376834	-54.357741563	24.0
-82.1479193362	-54.357741563	24.0
-81.7760009891	-54.357741563	22.6
-81.4040826419	-54.357741563	22.6
-81.0321642947	-54.357741563	24.0
-80.6602459476	-54.357741563	24.0
-80.2883276004	-54.357741563	24.0
-79.9164092532	-54.357741563	24.0
-79.5444909061	-54.357741563	53.8
-79.1725725589	-54.357741563	57.0
-78.8006542118	-54.357741563	50.8
-78.4287358646	-54.357741563	40.3
-78.0568175174	-54.357741563	26.9
-77.6848991703	-54.357741563	26.9
-77.3129808231	-54.357741563	33.9
-76.941062476	-54.357741563	35.9
-76.5691441288	-54.357741563	33.9
-76.1972257816	-54.357741563	32.0
-75.8253074345	-54.357741563	32.0
-75.4533890873	-54.357741563	32.0
-75.0814707401	-54.357741563	33.9
-74.709552393	-54.357741563	35.9
-74.3376340458	-54.357741563	40.3
-73.9657156987	-54.357741563	42.7
-73.5937973515	-54.357741563	47.9
-73.2218790043	-54.357741563	47.9
-72.8499606572	-54.357741563	50.8
-72.47804231	-54.357741563	50.8
-72.1061239628	-54.357741563	50.8
-71.7342056157	-54.357741563	53.8
-71.3622872685	-54.357741563	53.8
-70.9903689214	-54.357741563	53.8
-70.6184505742	-54.357741563	57.0
-70.246532227	-54.357741563	57.0
-69.8746138799	-54.357741563	60.4
-69.5026955327	-54.357741563	60.4
-69.1307771855	-54.357741563	60.4
-68.7588588384	-54.357741563	60.4
-68.3869404912	-54.357741563	57.0
-68.0150221441	-54.357741563	53.8
-67.6431037969	-54.357741563	50.8
-67.2711854497	-54.357741563	47.9
-66.8992671026	-54.357741563	42.7
-66.5273487554	-54.357741563	35.9
-66.1554304083	-54.357741563	33.9
-65.7835120611	-54.357741563	33.9
-65.4115937139	-54.357741563	24.0
-65.0396753668	-54.357741563	24.0
-64.6677570196	-54.357741563	24.0
-64.2958386724	-54.357741563	24.0
-63.9239203253	-54.357741563	24.0
-63.5520019781	-54.357741563	24.0
-63.180083631	-54.357741563	24.0
-62.8081652838	-54.357741563	32.0
-62.4362469366	-54.357741563	35.9
-62.0643285895	-54.357741563	35.9
-61.6924102423	-54.357741563	35.9
-61.3204918951	-54.357741563	35.9
-60.948573548	-54.357741563	38.1
-60.5766552008	-54.357741563	40.3
-60.2047368537	-54.357741563	40.3
-59.8328185065	-54.357741563	42.7
-59.4609001593	-54.357741563	42.7
-59.0889818122	-54.357741563	42.7
-58.717063465	-54.357741563	45.3
-58.3451451178	-54.357741563	45.3
-57.9732267707	-54.357741563	45.3
-57.6013084235	-54.357741563	45.3
-57.2293900764	-54.357741563	45.3
-56.8574717292	-54.357741563	47.9
-56.485553382	-54.357741563	47.9
-56.1136350349	-54.357741563	25.4
-55.7417166877	-54.357741563	25.4
-55.3697983406	-54.357741563	25.4
-54.9978799934	-54.357741563	25.4
-54.6259616462	-54.357741563	50.8
-54.2540432991	-54.357741563	50.8
-53.8821249519	-54.357741563	50.8
-53.5102066047	-54.357741563	47.9
-53.1382882576	-54.357741563	45.3
-52.7663699104	-54.357741563	25.4
-52.3944515633	-54.357741563	25.4
-52.0225332161	-54.357741563	25.4
-51.6506148689	-54.357741563	25.4
-51.2786965218	-54.357741563	25.4
-50.9067781746	-54.357741563	25.4
-50.5348598274	-54.357741563	25.4
-50.1629414803	-54.357741563	25.4
-49.7910231331	-54.357741563	25.4
-49.419104786	-54.357741563	25.4
-49.0471864388	-54.357741563	25.4
-48.6752680916	-54.357741563	25.4
-48.3033497445	-54.357741563	25.4
-47.9314313973	-54.357741563	25.4
-47.5595130501	-54.357741563	25.4
-47.187594703	-54.357741563	25.4
-46.8156763558	-54.357741563	25.4
-46.4437580087	-54.357741563	50.8
-46.0718396615	-54.357741563	50.8
-45.6999213143	-54.357741563	25.4
-45.3280029672	-54.357741563	25.4
-44.95608462	-54.357741563	25.4
-44.5841662729	-54.357741563	25.4
-44.2122479257	-54.357741563	24.0
-43.8403295785	-54.357741563	24.0
-43.4684112314	-54.357741563	24.0
-43.0964928842	-54.357741563	24.0
-42.724574537	-54.357741563	50.8
-42.3526561899	-54.357741563	50.8
-41.9807378427	-54.357741563	53.8
-41.6088194956	-54.357741563	57.0
-41.2369011484	-54.357741563	57.0
-40.8649828012	-54.357741563	60.4
-40.4930644541	-54.357741563	60.4
-40.1211461069	-54.357741563	64.0
-39.7492277597	-54.357741563	64.0
-39.3773094126	-54.357741563	64.0
-39.0053910654	-54.357741563	67.8
-38.6334727183	-54.357741563	67.8
-38.2615543711	-54.357741563	64.0
-37.8896360239	-54.357741563	64.0
-37.5177176768	-54.357741563	64.0
-37.1457993296	-54.357741563	64.0
-36.7738809825	-54.357741563	60.4
-36.4019626353	-54.357741563	57.0
-36.0300442881	-54.357741563	53.8
-35.658125941	-54.357741563	53.8
-35.2862075938	-54.357741563	50.8
-34.9142892466	-54.357741563	53.8
-34.5423708995	-54.357741563	57.0
-34.1704525523	-54.357741563	57.0
-33.7985342052	-54.357741563	60.4
-33.426615858	-54.357741563	60.4
-33.0546975108	-54.357741563	64.0
-32.6827791637	-54.357741563	67.8
-32.3108608165	-54.357741563	71.8
-31.9389424693	-54.357741563	80.6
-31.5670241222	-54.357741563	90.5
-31.195105775	-54.357741563	95.9
-30.8231874279	-54.357741563	101.6
-30.4512690807	-54.357741563	101.6
-30.0793507335	-54.357741563	101.6
-29.7074323864	-54.357741563	101.6
-90.3301229738	-54.1399430055	16.0
-89.9582046266	-54.1399430055	16.0
-89.5862862795	-54.1399430055	16.0
-89.2143679323	-54.1399430055	16.0
-88.8424495851	-54.1399430055	16.0
-88.470531238	-54.1399430055	16.0
-88.0986128908	-54.1399430055	20.2
-87.7266945437	-54.1399430055	57.0
-87.3547761965	-54.1399430055	60.4
-86.9828578493	-54.1399430055	60.4
-86.6109395022	-54.1399430055	53.8
-86.239021155	-54.1399430055	47.9
-85.8671028078	-54.1399430055	40.3
-85.4951844607	-54.1399430055	26.9
-85.1232661135	-54.1399430055	25.4
-84.7513477664	-54.1399430055	22.6
-84.3794294192	-54.1399430055	24.0
-84.007511072	-54.1399430055	24.0
-83.6355927249	-54.1399430055	24.0
-83.2636743777	-54.1399430055	24.0
-82.8917560305	-54.1399430055	24.0
-82.5198376834	-54.1399430055	24.0
-82.1479193362	-54.1399430055	22.6
-81.7760009891	-54.1399430055	26.9
-81.4040826419	-54.1399430055	24.0
-81.0321642947	-54.1399430055	24.0
-80.6602459476	-54.1399430055	24.0
-80.2883276004	-54.1399430055	24.0
-79.9164092532	-54.1399430055	24.0
-79.5444909061	-54.1399430055	57.0
-79.1725725589	-54.1399430055	57.0
-78.8006542118	-54.1399430055	45.3
-78.4287358646	-54.1399430055	24.0
-78.0568175174	-54.1399430055	30.2
-77.6848991703	-54.1399430055	26.9
-77.3129808231	-54.1399430055	32.0
-76.941062476	-54.1399430055	33.9
-76.5691441288	-54.1399430055	33.9
-76.1972257816	-54.1399430055	33.9
-75.8253074345	-54.1399430055	32.0
-75.4533890873	-54.1399430055	32.0
-75.0814707401	-54.1399430055	33.9
-74.709552393	-54.1399430055	38.1
-74.3376340458	-54.1399430055	45.3
-73.9657156987	-54.1399430055	45.3
-73.5937973515	-54.1399430055	47.9
-73.2218790043	-54.1399430055	50.8
-72.8499606572	-54.1399430055	50.8
-72.47804231	-54.1399430055	53.8
-72.1061239628	-54.1399430055	53.8
-71.7342056157	-54.1399430055	53.8
-71.3622872685	-54.1399430055	53.8
-70.9903689214	-54.1399430055	53.8
-70.6184505742	-54.1399430055	57.0
-70.246532227	-54.1399430055	57.0
-69.8746138799	-54.1399430055	57.0
-69.5026955327	-54.1399430055	60.4
-69.1307771855	-54.1399430055	60.4
-68.7588588384	-54.1399430055	60.4
-68.3869404912	-54.1399430055	57.0
-68.0150221441	-54.1399430055	57.0
-67.6431037969	-54.1399430055	50.8
-67.2711854497	-54.1399430055	47.9
-66.8992671026	-54.1399430055	45.3
